Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Year,Month,Day,Hour
Overcast,rain,2.805555556,0.89,20.2538,9,8.05,1023.83,2006,12,18,20
Overcast,rain,1.816666667,0.89,17.9354,359,6.4883,1027.82,2006,12,19,0
Overcast,rain,2.777777778,0.83,20.1894,8,13.8138,1023.07,2006,12,19,3
Overcast,rain,2.777777778,0.82,20.3343,9,9.982,1023.22,2006,12,19,4
Overcast,rain,2.777777778,0.82,20.5275,8,11.2056,1023.51,2006,12,19,5
Overcast,rain,2.288888889,0.84,19.9962,8,10.7226,1023.6,2006,12,19,6
Overcast,rain,2.244444444,0.85,20.2699,10,11.27,1023.91,2006,12,19,7
Overcast,rain,2.294444444,0.91,17.4363,10,7.2772,1024.31,2006,12,19,8
Overcast,rain,2.144444444,0.92,20.7529,9,6.3595,1024.66,2006,12,19,9
Overcast,rain,2.111111111,0.93,19.6098,18,4.4919,1024.57,2006,12,19,12
Overcast,rain,2.222222222,0.92,15.8907,18,4.1216,1024.79,2006,12,19,13
Overcast,rain,2.222222222,0.92,15.5365,10,4.5885,1025.27,2006,12,19,14
Overcast,rain,2.222222222,0.92,15.9873,10,5.1359,1026.29,2006,12,19,16
Overcast,rain,2.222222222,0.92,20.125,10,5.2808,1026.68,2006,12,19,17
Overcast,rain,2.305555556,0.92,14.5866,7,5.1359,1027.0,2006,12,19,18
Overcast,rain,2.222222222,0.92,15.9551,0,6.2951,1027.4,2006,12,19,19
Overcast,rain,2.222222222,0.89,17.5812,9,6.2951,1027.8,2006,12,19,20
Overcast,rain,2.177777778,0.9,17.4685,8,6.4883,1028.2,2006,12,19,21
Overcast,rain,1.688888889,0.89,17.4202,9,6.2951,1028.5,2006,12,19,22
Overcast,rain,6.038888889,0.93,6.44,130,5.9248,1032.81,2006,12,2,4
Foggy,rain,2.616666667,0.91,6.8908,140,1.9481,1028.92,2006,12,2,18
Foggy,rain,2.316666667,0.92,8.1144,121,3.1073,1028.68,2006,12,2,19
Foggy,rain,1.066666667,0.95,3.542,140,0.9821,1028.39,2006,12,2,21
Overcast,rain,1.688888889,0.88,17.2592,0,6.2951,1028.51,2006,12,19,23
Overcast,rain,1.622222222,0.85,14.2324,350,6.2951,1029.13,2006,12,20,1
Overcast,rain,1.6,0.82,17.4202,349,7.2128,1029.51,2006,12,20,2
Overcast,rain,0.927777778,0.83,16.9372,348,7.6314,1029.39,2006,12,20,3
Overcast,rain,0.922222222,0.79,14.0875,358,8.1305,1029.53,2006,12,20,4
Overcast,rain,0.922222222,0.79,15.1501,357,8.1305,1030.03,2006,12,20,5
Overcast,rain,0.822222222,0.76,17.2592,356,9.9015,1030.51,2006,12,20,6
Clear,snow,-1.061111111,0.88,7.567,249,9.982,1032.61,2006,12,20,17
Overcast,snow,-0.438888889,0.92,6.2629,172,10.0464,1032.22,2006,12,20,23
Overcast,snow,-0.394444444,0.92,3.059,152,8.1949,1032.33,2006,12,21,1
Clear,snow,-1.011111111,0.93,8.8389,88,3.3971,1034.38,2006,12,21,6
Foggy,rain,0.044444444,0.92,9.1126,68,3.1395,1035.22,2006,12,21,7
Clear,rain,0.094444444,0.92,7.9212,48,4.5241,1035.94,2006,12,21,8
Clear,rain,0.955555556,0.87,10.6743,59,4.4436,1036.64,2006,12,21,9
Clear,rain,2.244444444,0.85,9.5312,49,5.0393,1037.04,2006,12,21,10
Clear,rain,2.838888889,0.76,10.8353,49,7.0357,1036.94,2006,12,21,11
Clear,rain,3.705555556,0.72,9.1931,61,7.3738,1036.82,2006,12,21,12
Clear,rain,1.355555556,0.84,11.6403,30,7.728,1038.13,2006,12,21,15
Clear,rain,1.183333333,0.85,7.567,19,7.9695,1039.03,2006,12,21,16
Clear,rain,1.205555556,0.85,5.1198,347,7.9695,1039.54,2006,12,21,17
Clear,rain,1.072222222,0.86,5.1842,327,7.3738,1040.03,2006,12,21,18
Overcast,rain,1.161111111,0.85,4.83,329,7.0357,1040.35,2006,12,21,19
Overcast,rain,0.65,0.92,3.1073,322,7.0357,1040.54,2006,12,21,20
Overcast,rain,1.055555556,0.9,6.7298,331,6.5849,1040.63,2006,12,21,21
Overcast,rain,1.138888889,0.92,6.6493,329,7.0357,1040.76,2006,12,21,22
Overcast,rain,0.627777778,0.92,6.6654,340,7.0357,1041.05,2006,12,21,23
Overcast,rain,0.627777778,0.92,6.3112,290,4.5885,1041.44,2006,12,22,1
Overcast,rain,1.138888889,0.92,3.3005,320,4.3148,1041.35,2006,12,22,2
Overcast,rain,1.083333333,0.92,6.2468,340,4.3792,1041.46,2006,12,22,3
Clear,rain,3.938888889,0.82,4.8461,256,5.1359,1041.63,2006,12,22,10
Clear,rain,3.961111111,0.88,7.8568,327,6.2951,1041.34,2006,12,22,11
Clear,rain,3.961111111,0.82,4.9427,330,7.5187,1041.08,2006,12,22,12
Clear,snow,-1.011111111,0.9,6.44,260,6.118,1041.9,2006,12,22,22
Clear,snow,-1.272222222,0.92,11.27,270,6.118,1041.59,2006,12,22,23
Clear,snow,-1.661111111,0.95,9.9176,275,5.6994,1041.42,2006,12,23,3
Foggy,snow,-2.65,0.92,14.49,250,3.059,1041.49,2006,12,23,5
Foggy,snow,-2.333333333,0.94,14.49,310,1.449,1041.9,2006,12,23,7
Foggy,snow,-0.694444444,0.94,11.27,290,1.449,1042.2,2006,12,23,8
Foggy,rain,2.222222222,0.92,9.8371,276,1.932,1042.2,2006,12,23,10
Foggy,rain,2.777777778,0.91,10.5133,274,1.932,1041.6,2006,12,23,11
Foggy,rain,2.511111111,0.89,9.8371,276,2.576,1041.05,2006,12,23,13
Foggy,rain,2.511111111,0.86,10.5133,274,2.576,1041.05,2006,12,23,14
Overcast,rain,1.788888889,0.91,7.0679,271,5.6672,1041.1,2006,12,23,15
Foggy,rain,2.25,0.89,7.2611,284,2.576,1040.95,2006,12,23,16
Foggy,rain,2.25,0.89,6.2146,266,2.576,1041.15,2006,12,23,17
Overcast,rain,1.688888889,0.92,6.8908,298,6.1985,1041.19,2006,12,23,18
Foggy,rain,1.694444444,0.94,4.9105,280,2.576,1041.26,2006,12,23,19
Foggy,rain,1.694444444,0.94,3.22,280,2.576,1041.16,2006,12,23,20
Overcast,rain,1.15,0.92,7.728,286,6.1824,1041.13,2006,12,23,21
Foggy,rain,1.694444444,0.94,6.44,320,1.932,1041.21,2006,12,23,22
Overcast,rain,1.15,0.92,8.7262,237,6.2629,1038.87,2006,12,24,0
Foggy,rain,1.694444444,0.94,3.22,350,1.932,1040.36,2006,12,24,1
Overcast,rain,1.15,0.93,4.5241,276,6.1824,1039.45,2006,12,24,3
Foggy,rain,1.427777778,0.94,6.44,340,1.932,1038.97,2006,12,24,5
Foggy,rain,1.983333333,0.92,6.44,310,3.059,1038.56,2006,12,24,8
Foggy,rain,2.827777778,0.89,9.499,284,3.059,1038.11,2006,12,24,10
Foggy,rain,3.094444444,0.87,7.9856,299,3.059,1037.41,2006,12,24,11
Foggy,rain,2.722222222,0.92,6.8747,305,2.1574,1036.93,2006,12,24,12
Foggy,rain,3.094444444,0.87,9.8371,276,3.059,1036.01,2006,12,24,13
Foggy,rain,3.094444444,0.87,8.211,263,3.059,1035.61,2006,12,24,14
Foggy,rain,2.766666667,0.89,6.2468,278,2.6243,1035.28,2006,12,24,15
Overcast,rain,2.827777778,0.84,14.49,260,4.991,1034.86,2006,12,24,16
Overcast,rain,2.25,0.9,14.49,280,4.025,1034.71,2006,12,24,17
Overcast,rain,2.194444444,0.9,7.2289,260,3.4454,1034.34,2006,12,24,18
Overcast,rain,2.25,0.87,14.49,280,4.025,1034.26,2006,12,24,19
Overcast,rain,2.25,0.87,14.49,250,4.025,1034.2,2006,12,24,20
Overcast,rain,1.705555556,0.92,7.0035,271,3.5098,1033.73,2006,12,24,21
Overcast,rain,2.25,0.85,8.9355,275,4.025,1033.39,2006,12,24,22
Overcast,rain,2.25,0.82,6.44,240,4.025,1032.9,2006,12,24,23
Overcast,rain,1.938888889,0.9,5.8604,281,5.474,1032.95,2006,12,25,0
Overcast,rain,1.955555556,0.85,10.8031,230,4.025,1032.24,2006,12,25,1
Foggy,rain,1.694444444,0.91,14.49,240,3.059,1031.94,2006,12,25,2
Overcast,rain,1.15,0.9,10.7226,264,7.2128,1031.3,2006,12,25,3
Overcast,rain,2.022222222,0.87,9.2897,271,8.7584,1031.43,2006,12,25,6
Overcast,rain,3.094444444,0.92,10.7226,297,4.508,1032.21,2006,12,25,11
Overcast,rain,3.361111111,0.91,8.6457,292,4.991,1032.44,2006,12,25,16
Overcast,rain,3.094444444,0.92,6.9874,280,4.025,1032.85,2006,12,25,17
Clear,rain,3.094444444,0.92,6.2146,256,6.118,1033.2,2006,12,25,19
Clear,rain,3.094444444,0.92,9.0321,267,6.118,1033.49,2006,12,25,20
Overcast,rain,2.727777778,0.92,3.8801,320,6.6976,1032.52,2006,12,25,21
Foggy,rain,0.744444444,0.93,4.1699,290,1.449,1034.12,2006,12,25,23
Foggy,snow,-1.638888889,0.94,3.22,60,3.059,1035.83,2006,12,26,5
Clear,snow,-1.111111111,0.92,4.7656,81,8.05,1037.28,2006,12,26,7
Clear,snow,-2.322222222,0.8,8.372,290,14.9569,1038.04,2006,12,26,18
Clear,rain,3.888888889,0.65,8.2271,200,16.1,1035.4,2006,12,27,13
Clear,rain,3.066666667,0.74,8.6618,190,16.1,1035.3,2006,12,27,14
Clear,snow,-0.266666667,0.85,3.703,205,9.982,1035.31,2006,12,27,16
Clear,snow,-1.638888889,0.9,8.6457,192,8.05,1035.26,2006,12,27,17
Clear,snow,-2.216666667,0.86,7.1967,178,9.9015,1035.41,2006,12,27,18
Overcast,snow,-2.727777778,0.92,9.4507,241,3.4454,1027.32,2006,12,29,5
Overcast,snow,-1.061111111,0.92,8.05,252,3.9606,1028.83,2006,12,29,8
Clear,rain,0.15,0.86,4.5724,24,5.6833,1032.61,2006,12,29,15
Clear,snow,-1.0,0.92,4.7012,349,5.9731,1033.34,2006,12,29,16
Clear,snow,-1.116666667,0.92,3.1395,358,4.3953,1033.95,2006,12,29,17
Clear,snow,-1.288888889,0.93,5.313,345,4.2987,1034.62,2006,12,29,18
Foggy,snow,-0.022222222,0.93,8.0178,135,0.0805,1025.93,2006,12,3,9
Foggy,rain,3.95,0.92,11.1251,139,1.5939,1022.98,2006,12,3,14
Foggy,rain,3.95,0.92,8.2432,119,1.8998,1022.34,2006,12,3,16
Overcast,rain,4.505555556,0.89,14.4417,149,9.6117,1019.83,2006,12,3,22
Foggy,snow,-2.072222222,0.93,6.4078,182,3.1234,1037.28,2006,12,30,3
Foggy,snow,-2.288888889,0.89,7.7602,140,2.9785,1038.97,2006,12,30,8
Clear,snow,-1.366666667,0.9,11.7369,149,3.4454,1039.44,2006,12,30,9
Clear,snow,-0.988888889,0.88,9.7727,150,4.4919,1039.36,2006,12,30,10
Clear,rain,0.122222222,0.85,12.7351,132,6.118,1038.66,2006,12,30,11
Clear,rain,1.377777778,0.84,12.9122,133,5.8121,1037.92,2006,12,30,12
Clear,rain,2.277777778,0.79,9.5312,122,6.118,1037.66,2006,12,30,13
Clear,rain,2.25,0.79,11.3827,119,6.118,1037.47,2006,12,30,14
Clear,rain,0.655555556,0.82,6.7298,128,4.8944,1037.86,2006,12,30,15
Clear,snow,-0.533333333,0.89,11.0124,120,4.1216,1037.78,2006,12,30,16
Clear,snow,-1.1,0.91,12.9605,118,4.9588,1037.79,2006,12,30,17
Clear,snow,-1.655555556,0.92,14.2646,119,5.796,1037.8,2006,12,30,18
Clear,snow,-2.255555556,0.92,14.5544,130,5.5062,1037.8,2006,12,30,19
Clear,snow,-2.222222222,0.89,5.152,167,4.7334,1036.67,2006,12,31,9
Overcast,snow,-1.161111111,0.89,4.8944,186,5.957,1036.48,2006,12,31,10
Overcast,snow,-0.05,0.86,10.8997,172,5.957,1035.78,2006,12,31,11
Clear,rain,0.238888889,0.91,4.6207,226,5.474,1035.94,2006,12,31,12
Clear,rain,2.172222222,0.85,9.2575,220,4.4436,1035.32,2006,12,31,13
Foggy,rain,1.177777778,0.92,9.2253,202,3.059,1035.31,2006,12,31,14
Foggy,rain,0.327777778,0.91,7.6958,202,1.8515,1035.75,2006,12,31,15
Foggy,snow,0.0,0.92,7.6475,163,1.4973,1035.49,2006,12,31,16
Foggy,snow,-0.827777778,0.92,9.7405,175,1.3685,1035.95,2006,12,31,18
Foggy,snow,-0.672222222,0.93,10.143,199,2.9624,1034.33,2006,12,31,22
Overcast,rain,4.555555556,0.85,17.388,150,11.6725,1019.13,2006,12,3,23
Overcast,rain,6.272222222,0.94,4.2182,152,5.1198,1016.1,2006,12,4,0
Overcast,rain,5.066666667,0.82,17.388,150,14.6349,1018.13,2006,12,4,1
Overcast,rain,5.622222222,0.82,14.4256,150,14.6349,1017.63,2006,12,4,2
Overcast,rain,5.688888889,0.8,13.5562,150,13.6206,1017.1,2006,12,4,3
Overcast,rain,5.155555556,0.86,14.1519,150,10.948,1016.63,2006,12,4,4
Overcast,rain,5.116666667,0.86,14.4739,149,10.948,1016.33,2006,12,4,5
Overcast,rain,6.166666667,0.8,13.041,161,7.6475,1016.26,2006,12,4,6
Overcast,rain,7.222222222,0.79,11.1734,159,6.9391,1015.94,2006,12,4,8
Overcast,rain,7.894444444,0.82,11.4793,166,7.0518,1015.83,2006,12,4,9
Overcast,rain,8.005555556,0.82,9.3702,149,7.9695,1015.36,2006,12,4,10
Overcast,rain,10.78888889,0.81,9.0965,213,7.6958,1014.13,2006,12,4,15
Overcast,rain,10.91666667,0.8,8.9999,233,7.8729,1014.14,2006,12,4,16
Overcast,rain,9.805555556,0.83,8.1305,284,7.8729,1014.15,2006,12,4,17
Overcast,rain,8.711111111,0.89,6.9391,280,7.8246,1014.44,2006,12,4,18
Overcast,rain,8.6,0.88,8.1305,282,7.8246,1014.64,2006,12,4,19
Overcast,rain,8.6,0.85,10.4328,292,7.8246,1015.04,2006,12,4,20
Overcast,rain,8.311111111,0.88,5.5706,294,8.1466,1015.43,2006,12,4,21
Overcast,rain,7.633333333,0.92,5.8926,344,7.8246,1015.49,2006,12,4,22
Foggy,rain,7.15,0.93,7.2611,28,1.4651,1016.75,2006,12,5,5
Foggy,rain,7.888888889,0.95,8.7745,32,2.8658,1018.86,2006,12,5,9
Overcast,rain,10.02222222,0.86,8.0661,197,6.0053,1018.88,2006,12,5,13
Clear,rain,8.955555556,0.93,9.5634,188,6.0053,1018.86,2006,12,5,14
Clear,rain,8.022222222,0.95,9.7566,169,4.0894,1019.05,2006,12,5,15
Clear,rain,7.127777778,0.93,12.5741,158,4.3953,1019.45,2006,12,5,19
Foggy,rain,6.061111111,0.95,10.7548,151,2.8819,1019.26,2006,12,5,21
Clear,rain,5.783333333,0.91,13.1537,145,8.3237,1017.17,2006,12,6,0
Foggy,rain,5.911111111,0.93,12.5902,149,0.161,1018.13,2006,12,6,4
Clear,rain,7.105555556,0.93,20.1089,140,3.8801,1017.18,2006,12,6,8
Clear,rain,11.06666667,0.77,15.8746,160,9.7566,1016.66,2006,12,6,10
Clear,rain,13.5,0.7,17.8871,169,12.719,1015.51,2006,12,6,12
Clear,rain,13.93333333,0.69,17.2592,168,14.9086,1015.02,2006,12,6,13
Clear,rain,12.86666667,0.76,11.3505,158,9.982,1014.73,2006,12,6,14
Clear,rain,7.805555556,0.89,13.9909,159,9.8049,1015.56,2006,12,6,19
Clear,rain,8.244444444,0.84,13.7977,159,9.8049,1015.65,2006,12,6,20
Clear,rain,6.577777778,0.87,13.9587,159,9.7566,1016.47,2006,12,6,23
Clear,rain,4.822222222,0.93,4.8461,172,7.7763,1018.61,2006,12,7,7
Clear,rain,11.32222222,0.77,9.2575,126,8.5491,1016.82,2006,12,7,15
Clear,rain,9.027777778,0.83,7.7763,149,7.8729,1017.08,2006,12,7,16
Clear,rain,7.366666667,0.93,8.0017,140,7.8729,1017.16,2006,12,7,17
Clear,rain,6.5,0.93,7.406,145,8.1466,1017.12,2006,12,7,18
Clear,rain,6.183333333,0.93,9.4346,140,7.8246,1017.27,2006,12,7,19
Clear,rain,7.15,0.89,13.8943,140,7.8246,1017.28,2006,12,7,20
Clear,rain,3.883333333,0.92,11.0607,140,6.8264,1016.75,2006,12,8,5
Clear,rain,4.972222222,0.93,12.7834,140,6.8586,1016.86,2006,12,8,7
Clear,rain,7.172222222,0.86,12.7834,149,7.8729,1017.14,2006,12,8,8
Clear,rain,9.9,0.78,16.8406,150,8.2271,1017.02,2006,12,8,9
Clear,rain,10.02222222,0.78,14.2324,158,7.9051,1014.74,2006,12,8,19
Clear,rain,6.15,0.86,15.778,139,7.8246,1014.41,2006,12,9,4
Clear,rain,6.127777778,0.86,20.2699,149,7.8246,1014.32,2006,12,9,5
Clear,rain,6.055555556,0.86,19.6259,141,8.1788,1014.51,2006,12,9,6
Overcast,rain,9.0,0.8,20.0123,161,14.812,1015.27,2006,12,9,22
Overcast,snow,-2.144444444,0.86,11.27,320,4.83,1025.18,2006,1,31,23
Overcast,snow,-2.466666667,0.89,4.9105,199,3.8962,1023.23,2006,2,1,0
Overcast,snow,-2.744444444,0.89,3.22,90,4.3631,1025.19,2006,2,1,1
Overcast,snow,-2.188888889,0.88,2.8497,287,4.3631,1025.25,2006,2,1,2
Overcast,snow,-2.038888889,0.87,3.3649,229,4.7334,1024.88,2006,2,1,3
Overcast,snow,-2.672222222,0.88,7.8246,250,4.3631,1024.87,2006,2,1,4
Overcast,snow,-2.605555556,0.88,3.22,260,4.3631,1025.15,2006,2,1,5
Overcast,snow,-2.433333333,0.89,4.3631,269,3.5259,1025.79,2006,2,1,6
Overcast,snow,-2.405555556,0.88,7.7763,219,4.8139,1026.23,2006,2,1,8
Overcast,snow,-2.233333333,0.89,5.4096,208,5.6511,1026.5,2006,2,1,9
Overcast,snow,-2.261111111,0.88,9.3863,219,6.9069,1026.52,2006,2,1,10
Clear,snow,-1.022222222,0.82,7.9212,219,4.7656,1024.22,2006,2,1,15
Clear,snow,-2.311111111,0.88,4.508,125,4.3953,1024.42,2006,2,1,16
Overcast,snow,-1.377777778,0.89,7.1484,221,4.6851,1024.42,2006,2,1,18
Overcast,snow,-2.383333333,0.88,13.2664,210,4.7978,1024.15,2006,2,1,19
Overcast,snow,-1.922222222,0.88,9.9981,189,4.347,1024.13,2006,2,1,20
Overcast,snow,-1.9,0.89,9.6439,208,4.2987,1024.11,2006,2,1,21
Overcast,snow,-2.383333333,0.88,10.7548,210,3.8479,1023.64,2006,2,1,22
Foggy,snow,-0.883333333,0.92,8.0017,173,0.3381,1012.02,2006,2,10,10
Foggy,rain,0.222222222,0.91,3.0912,309,0.8372,1012.0,2006,2,10,13
Foggy,rain,0.044444444,0.92,3.1073,172,0.9016,1013.09,2006,2,10,17
Foggy,snow,-0.077777778,0.93,2.9302,147,0.7889,1013.57,2006,2,10,18
Foggy,snow,-0.05,0.92,9.016,295,3.1395,1017.28,2006,2,11,8
Clear,rain,1.138888889,0.78,16.9694,328,7.9695,1019.68,2006,2,11,14
Clear,rain,0.988888889,0.79,12.6385,323,7.728,1020.17,2006,2,11,15
Clear,snow,-0.972222222,0.88,8.1788,327,6.0697,1020.47,2006,2,11,16
Clear,snow,-1.016666667,0.88,11.1734,309,6.0697,1021.05,2006,2,11,17
Clear,snow,-1.133333333,0.91,8.1144,301,5.7316,1021.44,2006,2,11,18
Clear,snow,-2.127777778,0.95,3.5581,246,6.0214,1021.56,2006,2,11,19
Clear,snow,-2.222222222,0.92,10.9963,263,6.0214,1021.94,2006,2,11,20
Overcast,rain,2.266666667,0.69,18.0481,301,11.27,1022.45,2006,2,12,13
Overcast,snow,-0.05,0.82,12.6546,309,9.9015,1022.17,2006,2,12,17
Overcast,snow,-0.155555556,0.83,10.4006,309,11.0768,1022.47,2006,2,12,18
Overcast,snow,-1.138888889,0.87,11.5276,310,9.982,1022.26,2006,2,12,19
Overcast,snow,-0.627777778,0.8,11.3505,300,15.8263,1022.29,2006,2,12,20
Overcast,snow,-2.688888889,0.92,6.6332,245,6.0697,1023.12,2006,2,14,2
Overcast,snow,-2.266666667,0.88,7.0035,260,6.2951,1022.72,2006,2,14,3
Clear,snow,-2.711111111,0.91,8.05,252,6.0697,1022.64,2006,2,14,4
Clear,snow,-1.088888889,0.88,8.1466,283,4.8461,1023.44,2006,2,14,8
Overcast,rain,0.1,0.82,7.0196,334,5.6833,1023.57,2006,2,14,9
Overcast,rain,1.088888889,0.75,3.3488,354,7.9695,1023.85,2006,2,14,11
Overcast,rain,0.244444444,0.8,7.3577,49,10.4489,1023.81,2006,2,14,15
Overcast,snow,-0.027777778,0.82,9.3541,100,6.0053,1023.95,2006,2,14,16
Clear,snow,-1.205555556,0.92,4.8139,138,5.957,1024.44,2006,2,14,19
Foggy,snow,-0.911111111,0.92,12.9766,157,1.3685,1020.99,2006,2,15,12
Clear,snow,-0.005555556,0.92,14.4417,131,4.83,1017.22,2006,2,15,17
Clear,rain,0.011111111,0.86,15.1018,139,7.728,1016.28,2006,2,15,18
Overcast,snow,-0.005555556,0.85,17.4524,130,10.8192,1015.08,2006,2,15,19
Overcast,snow,-0.027777778,0.85,17.4524,140,9.5956,1014.47,2006,2,15,20
Overcast,rain,0.1,0.85,17.1143,140,9.6922,1013.78,2006,2,15,21
Overcast,rain,0.511111111,0.79,20.2055,150,9.5956,1012.89,2006,2,15,22
Overcast,rain,0.022222222,0.86,17.2431,149,5.8765,1012.13,2006,2,15,23
Foggy,rain,3.111111111,0.95,13.2503,176,2.9624,1002.68,2006,2,16,0
Overcast,rain,1.111111111,0.92,19.9157,169,3.4615,1005.66,2006,2,16,5
Foggy,rain,1.077777778,0.93,17.388,161,2.7531,1005.6,2006,2,16,6
Foggy,rain,1.183333333,0.92,20.0767,160,2.9785,1004.82,2006,2,16,7
Overcast,rain,1.305555556,0.93,20.8817,169,3.3488,1003.82,2006,2,16,9
Foggy,rain,2.894444444,0.92,10.7709,172,2.576,999.77,2006,2,16,20
Overcast,rain,3.405555556,0.93,13.2181,201,6.5849,1000.16,2006,2,16,21
Foggy,rain,3.822222222,0.93,13.5884,162,1.8998,1000.44,2006,2,17,6
Overcast,rain,7.105555556,0.93,11.8818,131,10.7709,998.29,2006,2,17,11
Overcast,snow,-2.383333333,0.88,6.44,240,3.864,1023.5,2006,2,1,23
Clear,rain,4.561111111,0.82,14.1358,141,15.8263,1011.98,2006,2,19,23
Clear,rain,2.872222222,0.89,15.1179,141,8.4203,1011.64,2006,2,20,6
Overcast,rain,3.927777778,0.89,7.8729,164,10.8031,1012.88,2006,2,21,5
Overcast,rain,4.005555556,0.9,7.6636,121,9.6278,1013.27,2006,2,21,6
Overcast,rain,10.18333333,0.84,15.1823,148,11.2056,1013.4,2006,2,21,14
Overcast,rain,10.08333333,0.82,9.4024,145,11.0285,1013.29,2006,2,21,15
Overcast,rain,8.955555556,0.88,9.5795,119,11.2056,1013.98,2006,2,21,16
Overcast,rain,6.061111111,0.93,10.5938,20,5.8443,1014.25,2006,2,21,23
Foggy,rain,5.972222222,0.93,9.6922,309,2.576,1017.65,2006,2,22,8
Clear,rain,7.644444444,0.83,14.1358,318,6.0214,1018.16,2006,2,22,10
Overcast,rain,7.666666667,0.71,12.9605,281,8.1305,1018.25,2006,2,22,13
Overcast,rain,7.177777778,0.71,12.8156,291,11.2056,1018.63,2006,2,22,14
Overcast,rain,6.283333333,0.76,13.2986,310,10.4972,1018.75,2006,2,22,15
Overcast,rain,6.038888889,0.76,9.821,309,11.2056,1018.74,2006,2,22,16
Overcast,rain,4.072222222,0.82,14.5222,302,9.5473,1019.53,2006,2,22,18
Clear,snow,-0.044444444,0.86,4.5563,245,7.9051,1020.94,2006,2,23,4
Clear,snow,-0.1,0.87,4.4114,257,7.0035,1021.17,2006,2,23,6
Clear,rain,0.027777778,0.86,4.3148,308,7.9051,1021.82,2006,2,23,7
Overcast,rain,3.361111111,0.86,13.2342,24,6.7781,1020.53,2006,2,23,15
Overcast,rain,2.955555556,0.88,15.7458,41,5.0393,1020.21,2006,2,23,16
Overcast,rain,2.844444444,0.89,14.1036,33,4.991,1020.53,2006,2,23,17
Overcast,rain,2.766666667,0.89,19.1429,31,7.8729,1020.13,2006,2,23,18
Overcast,rain,2.266666667,0.85,15.8263,32,6.0697,1020.43,2006,2,23,19
Overcast,rain,1.25,0.91,14.4256,23,6.0697,1020.35,2006,2,23,20
Overcast,rain,1.105555556,0.92,20.8656,30,6.118,1018.8,2006,2,23,23
Overcast,rain,2.561111111,0.92,7.889,357,8.1144,1014.36,2006,2,24,0
Overcast,rain,1.155555556,0.88,14.9891,40,6.2951,1017.17,2006,2,24,2
Overcast,rain,2.883333333,0.89,20.6885,31,10.6743,1015.66,2006,2,24,9
Overcast,rain,3.894444444,0.88,17.8227,42,11.2056,1015.35,2006,2,24,11
Overcast,rain,4.911111111,0.87,19.9801,32,11.0285,1014.75,2006,2,24,12
Overcast,rain,5.005555556,0.92,17.9032,32,11.27,1013.68,2006,2,24,14
Overcast,rain,5.916666667,0.87,15.617,41,11.0768,1013.31,2006,2,24,15
Overcast,rain,4.955555556,0.92,14.8281,50,11.27,1013.16,2006,2,24,17
Overcast,rain,3.816666667,0.92,14.6027,31,11.27,1012.99,2006,2,24,19
Overcast,rain,3.816666667,0.92,14.4739,31,12.0428,1013.1,2006,2,24,20
Overcast,rain,3.466666667,0.92,12.8961,42,11.1895,1013.43,2006,2,24,21
Overcast,rain,3.261111111,0.92,7.4704,51,10.0464,1013.54,2006,2,24,22
Overcast,rain,3.261111111,0.91,18.7887,53,10.0464,1013.55,2006,2,24,23
Overcast,rain,2.15,0.92,6.8586,26,8.1949,1013.22,2006,2,25,1
Overcast,rain,2.15,0.92,6.7137,18,6.1985,1012.77,2006,2,25,2
Overcast,rain,2.261111111,0.92,9.9176,22,6.2307,1012.63,2006,2,25,3
Overcast,rain,1.644444444,0.95,11.1412,23,6.1985,1012.56,2006,2,25,4
Overcast,rain,2.094444444,0.92,6.1019,338,6.3595,1012.65,2006,2,25,6
Overcast,rain,2.105555556,0.92,2.737,327,7.0357,1012.95,2006,2,25,7
Overcast,rain,2.733333333,0.89,3.7352,46,10.8514,1012.32,2006,2,25,14
Overcast,rain,2.15,0.93,3.4937,108,5.9248,1011.84,2006,2,25,16
Overcast,rain,2.127777778,0.92,3.2361,99,5.8926,1012.02,2006,2,25,17
Overcast,rain,1.088888889,0.93,4.0411,160,4.347,1011.91,2006,2,25,19
Overcast,rain,0.622222222,0.95,6.5366,88,14.5866,1009.82,2006,2,26,3
Foggy,rain,1.066666667,0.89,11.0446,140,0.483,1009.52,2006,2,26,4
Overcast,rain,1.133333333,0.92,7.8568,232,5.8926,1009.45,2006,2,26,10
Overcast,rain,2.15,0.92,9.2575,262,5.9087,1009.25,2006,2,26,11
Overcast,rain,2.138888889,0.86,11.4149,296,5.9731,1008.59,2006,2,26,15
Overcast,rain,1.016666667,0.92,14.3612,290,4.3631,1008.47,2006,2,26,16
Overcast,snow,-0.022222222,0.92,17.2753,281,4.3631,1009.06,2006,2,26,17
Overcast,rain,0.005555556,0.93,19.1751,282,4.186,1009.72,2006,2,26,18
Overcast,snow,-0.094444444,0.86,17.5812,299,4.3631,1010.04,2006,2,26,19
Overcast,snow,-0.65,0.92,17.549,281,4.3631,1010.24,2006,2,26,20
Overcast,snow,-1.061111111,0.92,16.8084,289,4.8461,1010.67,2006,2,26,21
Overcast,snow,-1.738888889,0.88,20.3343,281,4.3953,1010.86,2006,2,26,22
Overcast,snow,-1.738888889,0.85,17.2109,271,4.3631,1011.24,2006,2,26,23
Overcast,snow,-2.327777778,0.62,20.5758,29,9.982,1012.78,2006,2,28,9
